"Program Points","Invariant","F:\Regression2\Daikon\3.1\ClassUtilsTest.txt","F:\Regression2\Daikon\3.1\ContextedExceptionTest.txt","F:\Regression2\Daikon\3.1\ContextedRuntimeExceptionTest.txt"
"junit.textui.TestRunner.pause(boolean):::EXIT","this.fPrinter == orig(this.fPrinter)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","this.fPrinter.fWriter == orig(this.fPrinter.fWriter)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","this.fPrinter.fColumn == orig(this.fPrinter.fColumn)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.SUITE_METHODNAME == orig(junit.runner.BaseTestRunner.SUITE_METHODNAME)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.fPreferences == orig(junit.runner.BaseTestRunner.fPreferences)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.fgMaxMessageLength == orig(junit.runner.BaseTestRunner.fgMaxMessageLength)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.fgFilterStack == orig(junit.runner.BaseTestRunner.fgFilterStack)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.fgFilterStack == orig(this.fLoading)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","this.fPrinter.fColumn == 10","1","0","0"
"junit.textui.TestRunner.pause(boolean):::EXIT","junit.runner.BaseTestRunner.SUITE_METHODNAME.toString == orig(junit.runner.BaseTestRunner.SUITE_METHODNAME.toString)","1","1","1"
"junit.textui.TestRunner.pause(boolean):::EXIT","this.fPrinter.fColumn == 14","0","1","1"
"org.apache.commons.lang3.ClassUtils.getPublicMethod(java.lang.Class, java.lang.String, java.lang.Class[]):::EXIT938","methodName.toString == ""isEmpty""","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPublicMethod(java.lang.Class, java.lang.String, java.lang.Class[]):::EXIT938","return has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPublicMethod(java.lang.Class, java.lang.String, java.lang.Class[]):::EXIT938","orig(cls) has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPublicMethod(java.lang.Class, java.lang.String, java.lang.Class[]):::EXIT938","orig(methodName) has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPublicMethod(java.lang.Class, java.lang.String, java.lang.Class[]):::EXIT938","orig(parameterTypes) has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.assertGetClassReturnsClass(java.lang.Class):::ENTER","this.fName.toString one of { ""testGetClassWithArrayClasses"", ""testGetClassWithArrayClasses2D"" }","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.assertGetClassReturnsClass(java.lang.Class):::ENTER","c != null","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageCanonicalName(java.lang.Object, java.lang.String):::ENTER","valueIfNull has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageCanonicalName(java.lang.Object, java.lang.String):::ENTER","valueIfNull.toString == ""<null>""","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageCanonicalName(java.lang.Object, java.lang.String):::ENTER","org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR.toString < valueIfNull.toString","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageCanonicalName(java.lang.Object, java.lang.String):::ENTER","org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR.toString < valueIfNull.toString","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageCanonicalName(java.lang.Object, java.lang.String):::ENTER","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName() != object.getClass().getName()","1","0","0"
"org.apache.commons.lang3.SystemUtils.isOSNameMatch(java.lang.String, java.lang.String):::EXIT;condition=""not(return == true)""","return == false","1","0","0"
"org.apache.commons.lang3.exception.ContextedException.ContextedException(java.lang.String, java.lang.Throwable, org.apache.commons.lang3.exception.ExceptionContext):::ENTER","message.toString == ""This is monotonous""","0","1","0"
"org.apache.commons.lang3.exception.ContextedException.ContextedException(java.lang.String, java.lang.Throwable, org.apache.commons.lang3.exception.ExceptionContext):::ENTER","context.getClass().getName() == org.apache.commons.lang3.exception.DefaultExceptionContext.class","0","1","0"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT185","return == true","1","0","0"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT185","orig(cs) == null","1","0","0"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT184","return == false","1","0","0"
"org.apache.commons.lang3.tuple.Pair.getKey():::EXIT","return.getClass().getName() == java.lang.String.class","0","1","1"
"org.apache.commons.lang3.tuple.Pair.getKey():::EXIT","return.getClass().getName() != orig(this.getClass().getName())","0","1","1"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR == orig(org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR == orig(org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap == orig(org.apache.commons.lang3.ClassUtils.primitiveWrapperMap)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.wrapperPrimitiveMap == orig(org.apache.commons.lang3.ClassUtils.wrapperPrimitiveMap)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.abbreviationMap == orig(org.apache.commons.lang3.ClassUtils.abbreviationMap)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.reverseAbbreviationMap == orig(org.apache.commons.lang3.ClassUtils.reverseAbbreviationMap)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR.toString != return.toString","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR.toString == orig(org.apache.commons.lang3.ClassUtils.PACKAGE_SEPARATOR.toString)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR.toString != return.toString","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR.toString == orig(org.apache.commons.lang3.ClassUtils.INNER_CLASS_SEPARATOR.toString)","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName() == orig(org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName())","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName() == orig(org.apache.commons.lang3.ClassUtils.wrapperPrimitiveMap.getClass().getName())","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName() == orig(org.apache.commons.lang3.ClassUtils.abbreviationMap.getClass().getName())","1","0","0"
"org.apache.commons.lang3.ClassUtils.getPackageName(java.lang.Class):::EXIT","org.apache.commons.lang3.ClassUtils.primitiveWrapperMap.getClass().getName() == orig(org.apache.commons.lang3.ClassUtils.reverseAbbreviationMap.getClass().getName())","1","0","0"
"org.apache.commons.lang3.ClassUtils.isPrimitiveOrWrapper(java.lang.Class):::EXIT540","return == false","1","0","0"
"org.apache.commons.lang3.ClassUtils.isPrimitiveOrWrapper(java.lang.Class):::EXIT541","return == true","1","0","0"
"junit.framework.Assert.assertNotNull(java.lang.String, java.lang.Object):::EXIT","message.toString == ""TestCase.fName cannot be null""","1","1","1"
"junit.framework.Assert.assertNotNull(java.lang.String, java.lang.Object):::EXIT","message.toString == orig(message.toString)","1","1","1"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","org.apache.commons.lang3.StringUtils.EMPTY == orig(org.apache.commons.lang3.StringUtils.EMPTY)","1","1","1"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","org.apache.commons.lang3.StringUtils.WHITESPACE_BLOCK == orig(org.apache.commons.lang3.StringUtils.WHITESPACE_BLOCK)","1","1","1"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","(return == false)  ==>  (orig(cs.getClass().getName()) == java.lang.String.class)","1","0","0"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","(return == true)  ==>  (orig(cs) == null)","1","0","0"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","org.apache.commons.lang3.StringUtils.EMPTY.toString == orig(org.apache.commons.lang3.StringUtils.EMPTY.toString)","1","1","1"
"org.apache.commons.lang3.StringUtils.isEmpty(java.lang.CharSequence):::EXIT","return == true","0","1","1"
"org.apache.commons.lang3.ClassUtilsTest$5Named:::OBJECT","this has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest$5Named:::OBJECT","org.apache.commons.lang3.ClassUtilsTest.this has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest$5Named:::OBJECT","org.apache.commons.lang3.ClassUtilsTest.this.fName has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest$5Named:::OBJECT","org.apache.commons.lang3.ClassUtilsTest.this.fName.toString == ""test_getShortCanonicalName_Object""","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Class():::EXIT","this.fName == orig(this.fName)","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Class():::EXIT","this.fName has only one value","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Class():::EXIT","this.fName.toString == ""test_getShortCanonicalName_Class""","1","0","0"
"org.apache.commons.lang3.ClassUtilsTest.test_getShortCanonicalName_Class():::EXIT","this.fName.toString == orig(this.fName.toString)","1","0","0"
"junit.framework.TestResult.failureCount():::ENTER","size(this.fFailures[]) == size(this.fListeners[])-1","1","1","1"
"junit.framework.TestResult.failureCount():::ENTER","this.fListeners[] contains no nulls and has only one value, of length 1","1","1","1"
"junit.framework.TestResult.failureCount():::ENTER","this.fListeners[].getClass().getName() == [junit.textui.ResultPrinter]","1","1","1"
"junit.framework.TestResult.failureCount():::ENTER","this.fRunTests == 51","1","0","0"
"junit.framework.TestResult.failureCount():::ENTER","size(this.fListeners[]) == 1","1","1","1"
"junit.framework.TestResult.failureCount():::ENTER","this.fRunTests == 14","0","1","1"
"junit.framework.TestCase.TestCase(java.lang.String):::ENTER","name != null","1","0","0"
"org.apache.commons.lang3.tuple.Pair:::OBJECT","this.getClass().getName() == org.apache.commons.lang3.tuple.ImmutablePair.class","0","1","1"
"org.apache.commons.lang3.ClassUtils.isAssignable(java.lang.Class, java.lang.Class):::EXIT;condition=""return == true""","return == true","1","0","0"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.WRAPPED_MARKER == orig(org.apache.commons.lang3.exception.ExceptionUtils.WRAPPED_MARKER)","0","1","1"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES == orig(org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES)","0","1","1"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES[] == orig(org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES[])","0","1","1"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.WRAPPED_MARKER.toString < return.toString","0","1","1"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.WRAPPED_MARKER.toString == orig(org.apache.commons.lang3.exception.ExceptionUtils.WRAPPED_MARKER.toString)","0","1","1"
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(java.lang.Throwable):::EXIT","org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES.getClass().getName() == orig(org.apache.commons.lang3.exception.ExceptionUtils.CAUSE_METHOD_NAMES.getClass().getName())","0","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","size(this.fFailures[]) == size(this.fListeners[])-1","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","this.fListeners[] contains no nulls and has only one value, of length 1","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","this.fListeners[].getClass().getName() == [junit.textui.ResultPrinter]","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","test != null","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","test.getClass().getName() == org.apache.commons.lang3.ClassUtilsTest.class","1","0","0"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","p != null","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","p.getClass().getName() == junit.framework.TestResult$1.class","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","size(this.fListeners[]) == 1","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","this.fFailures.getClass().getName() != test.getClass().getName()","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","this.fFailures.getClass().getName() != p.getClass().getName()","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","this.fRunTests >= size(this.fListeners[])","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","test.getClass().getName() != p.getClass().getName()","1","1","1"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","test.getClass().getName() == org.apache.commons.lang3.exception.ContextedExceptionTest.class","0","1","0"
"junit.framework.TestResult.runProtected(junit.framework.Test, junit.framework.Protectable):::ENTER","test.getClass().getName() == org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.class","0","0","1"
"org.apache.commons.lang3.SystemUtils.getSystemProperty(java.lang.String):::EXIT","org.apache.commons.lang3.JavaVersion.JAVA_0_9 == orig(org.apache.commons.lang3.JavaVersion.JAVA_0_9)","1","0","0"
"org.apache.commons.lang3.SystemUtils.getSystemProperty(java.lang.String):::EXIT","org.apache.commons.lang3.JavaVersion.JAVA_1_1 == orig(org.apache.commons.lang3.JavaVersion.JAVA_1_1)","1","0","0"
"org.apache.commons.lang3.SystemUtils.getSystemProperty(java.lang.String):::EXIT","org.apache.commons.lang3.JavaVersion.JAVA_1_2 == orig(org.apache.commons.lang3.JavaVersion.JAVA_1_2)","1","0","0"
"org.apache.commons.lang3.SystemUtils.getSystemProperty(java.lang.String):::EXIT","org.apache.commons.lang3.JavaVersion.JAVA_1_3 == orig(org.apache.commons.lang3.JavaVersion.JAVA_1_3)","1","0","0"
